ano,fase,pedra,ian,faixa_ian,ida,ieg,iaa,ips,ipp,defasagem,risco_defasagem,origem_aba,ra,turma,nome,ano_nasc,idade_22,genero,ano_ingresso,instituicao_de_ensino,pedra_20,pedra_21,pedra_22,inde_22,cg,cf,ct,nº_av,avaliador1,rec_av1,avaliador2,rec_av2,avaliador3,rec_av3,avaliador4,rec_av4,rec_psicologia,matem,portug,ingles,indicado,atingiu_pv,ipv,fase_ideal,destaque_ieg,destaque_ida,destaque_ipv,inde_2023,nome_anonimizado,data_de_nasc,idade,pedra_23,inde_23,mat,por,ing,destaque_ipv_1,inde_2024,avaliador5,avaliador6,escola,ativo_inativo,ativo_inativo_1
2024,4F,Quartzo,5.0,Moderada,4.333333333333333,6.349206349,7.5,7.51,6.75,-1,1,PEDE2024,RA-388,4F,,,,Feminino,2021,Pública,Ágata,Ágata,Ágata,6.654070674842067,,,,5.0,Avaliador-22,,Avaliador-17,,Avaliador-1,,Avaliador-5,,,,,,,,5.764,Fase 5 (1° EM),,,,,Aluno-388,2008-07-14 00:00:00,16,Quartzo,5.630833333,1.0,7.0,5.0,,5.965307936466667,Avaliador-26,,EE Joaquim Mendes Feliz,Cursando,Cursando
2024,4F,Topázio,10.0,Adequada,7.0,9.674603174666666,8.751,7.51,7.875,0,0,PEDE2024,RA-260,4F,,,,Feminino,2021,Pública,Topázio,Ametista,Ametista,7.439744423076924,,,,5.0,Avaliador-22,,Avaliador-17,,Avaliador-1,,Avaliador-5,,,,,,,,8.502,Fase 4 (9° ano),,,,,Aluno-260,2009-11-05 00:00:00,15,Topázio,8.080008333,7.5,5.5,8.0,,8.448920634933334,Avaliador-26,,EE João Ortiz Rodrigues,Cursando,Cursando
2024,4F,Ametista,10.0,Adequada,4.333333333333333,6.921693121666666,8.751,6.26,7.25,1,0,PEDE2024,RA-395,4F,,,,Feminino,2021,Pública,Ametista,Topázio,Ametista,7.682753058681186,,,,5.0,Avaliador-22,,Avaliador-17,,Avaliador-1,,Avaliador-5,,,,,,,,8.464,Fase 3 (7° e 8° ano),,,,,Aluno-395,2011-03-19 00:00:00,13,Ametista,7.469175,2.5,5.5,5.0,,7.169905291000001,Avaliador-26,,EE Olivia de Faria Nogueira,Cursando,Cursando
2024,4F,Quartzo,5.0,Moderada,4.166666666666667,4.854560643666667,7.917,7.51,7.0,-2,1,PEDE2024,RA-262,4F,,,,Masculino,2021,Privada,,Quartzo,Quartzo,4.786323286324786,,,,5.0,Avaliador-22,,Avaliador-17,,Avaliador-1,,Avaliador-5,,,,,,,,6.296,Fase 6 (2° EM),,,,,Aluno-262,2007-07-06 00:00:00,17,Quartzo,4.406458333,1.0,4.5,7.0,,5.806145462066667,Avaliador-26,,Colégio Nogueira e Sonho de Criança,Cursando,Cursando
2024,4F,Ametista,5.0,Moderada,7.166666666666667,9.090261887,8.751,5.635,8.5,-2,1,PEDE2024,RA-1579,4F,,,,Feminino,2022,Pública,,,,,,,,5.0,Avaliador-22,,Avaliador-17,,Avaliador-1,,Avaliador-5,,,,,,,,9.272,Fase 6 (2° EM),,,,,Aluno-1579,2008-02-21 00:00:00,16,,,7.5,6.0,8.0,,7.894385710733333,Avaliador-26,,EE Joaquim Mendes Feliz,Cursando,Cursando
2024,4F,Ametista,5.0,Moderada,6.166666666666667,9.049953314666666,8.751,7.51,7.875,-1,1,PEDE2024,RA-1580,4F,,,,Masculino,2024,Pública,,,,,,,,5.0,Avaliador-22,,Avaliador-17,,Avaliador-1,,Avaliador-5,,,,,,,,9.168,Fase 5 (1° EM),,,,,Aluno-1580,2008-07-18 00:00:00,16,,,5.0,7.5,6.0,,7.790523996266667,Avaliador-26,,EE Paschoal Carlos Magno,Cursando,Cursando
2024,4F,Ametista,10.0,Adequada,5.166666666666667,7.698412698333333,9.168,7.51,7.125,0,0,PEDE2024,RA-377,4F,,,,Feminino,2021,Pública,,Quartzo,Ágata,6.742777235591996,,,,5.0,Avaliador-22,,Avaliador-17,,Avaliador-1,,Avaliador-5,,,,,,,,7.634,Fase 4 (9° ano),,,,,Aluno-377,2010-02-25 00:00:00,14,Ametista,7.205041667,4.0,6.5,5.0,,7.480115873000001,Avaliador-26,,EE João Ortiz Rodrigues,Cursando,Cursando
2024,4H,Topázio,10.0,Adequada,9.166666666666666,9.629629629666669,9.168,6.88,8.958333333,0,0,PEDE2024,RA-250,4H,,,,Feminino,2022,Privada - Programa de Apadrinhamento,,,Ametista,7.958056222222224,,,,3.0,Avaliador-21,,Avaliador-23,,Avaliador-17,,,,,,,,,,8.95,Fase 4 (9° ano),,,,,Aluno-250,2010-05-30 00:00:00,14,Ametista,7.598208333,10.0,7.5,10.0,,9.049892592566668,,,Colégio Arco Íris Evolução,Cursando,Cursando
2024,4H,Agata,5.0,Moderada,6.333333333333333,7.834844760666667,8.334,6.26,7.083333333,-1,1,PEDE2024,RA-1581,4H,,,,Masculino,2024,Pública,,,,,,,,3.0,Avaliador-21,,Avaliador-23,,Avaliador-17,,,,,,,,,,7.386666667,Fase 5 (1° EM),,,,,Aluno-1581,2008-09-17 00:00:00,16,,,7.0,4.5,7.5,,6.9787022855,,,EE Olivia de Faria Nogueira,Cursando,Cursando
2024,4H,Agata,5.0,Moderada,4.5,8.069444444333334,8.334,6.255,6.666666667,-1,1,PEDE2024,RA-1582,4H,,,,Masculino,2024,Pública,,,,,,,,3.0,Avaliador-21,,Avaliador-23,,Avaliador-17,,,,,,,,,,6.666666667,Fase 5 (1° EM),,,,,Aluno-1582,2009-04-07 00:00:00,15,,,7.0,2.0,4.5,,6.472788888966667,,,EE Paschoal Carlos Magno,Cursando,Cursando
2024,4H,Ametista,5.0,Moderada,8.166666666666666,7.753623188333333,7.917,6.26,9.166666667,-1,1,PEDE2024,RA-1583,4H,,,,Feminino,2024,Pública,,,,,,,,3.0,Avaliador-21,,Avaliador-23,,Avaliador-17,,,,,,,,,,9.006666667,Fase 5 (1° EM),,,,,Aluno-1583,2009-02-02 00:00:00,15,,,8.0,6.5,10.0,,7.8197579711000005,,,EE Mario Francisco de Amorim,Cursando,Cursando
2024,4L,Ametista,5.0,Moderada,7.5,8.954191033333332,8.751,5.63,7.8125,-1,1,PEDE2024,RA-450,4L,,,,Masculino,2021,Pública,,Ágata,Ametista,7.843149036414566,,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,,,,,,,7.58,Fase 5 (1° EM),,,,,Aluno-450,2009-03-14 00:00:00,15,Agata,6.819625,8.0,8.5,6.0,,7.526188206666666,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024,4L,Agata,5.0,Moderada,4.833333333333333,7.905056759666666,7.917,4.38,7.65625,-1,1,PEDE2024,RA-426,4L,,,,Feminino,2022,Pública,,,Ágata,6.350091965367965,,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,,,,,,,8.0,Fase 5 (1° EM),,,,,Aluno-426,2008-12-09 00:00:00,15,Agata,6.329158333,3.5,7.0,4.0,,6.6430030186,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024,4L,Ametista,5.0,Moderada,5.5,9.153439153333332,8.334,7.51,7.8125,-1,1,PEDE2024,RA-1584,4L,,,,Feminino,2024,Pública,,,,,,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,,,,,,,8.1675,Fase 5 (1° EM),,,,,Aluno-1584,2009-04-22 00:00:00,15,,,6.0,5.5,5.0,,7.429837830666667,,,Estuda em outra cidade,Cursando,Cursando
2024,4L,Ametista,5.0,Moderada,4.833333333333333,9.666666666666666,8.751,5.63,7.8125,-1,1,PEDE2024,RA-313,4L,,,,Feminino,2022,Pública,,,Quartzo,5.800078489240228,,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,,,,,,,8.1675,Fase 5 (1° EM),,,,,Aluno-313,2008-11-18 00:00:00,15,Ametista,7.011091667,1.0,8.0,5.5,,7.2528500000000005,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024,4L,Ametista,10.0,Adequada,6.833333333333333,9.140350877333333,7.917,5.01,7.34375,0,0,PEDE2024,RA-467,4L,,,,Feminino,2022,Pública,,,Ágata,6.380177212121212,,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,,,,,,,7.54,Fase 4 (9° ano),,,,,Aluno-467,2009-06-09 00:00:00,15,Agata,6.552916667,5.5,9.0,6.0,,7.7298118421333335,,,EE Maria André Schunck Dona,Cursando,Cursando
2024,4L,Agata,5.0,Moderada,4.0,6.775210084333334,10.002,7.51,7.65625,-1,1,PEDE2024,RA-1585,4L,,,,Feminino,2024,Pública,,,,,,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,,,,,,,7.7925,Fase 5 (1° EM),,,,,Aluno-1585,2009-03-23 00:00:00,15,,,5.0,3.0,4.0,,6.730367016866668,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024,4L,Ametista,5.0,Moderada,5.5,10.0,7.501,6.26,7.34375,-1,1,PEDE2024,RA-432,4L,,,,Feminino,2021,Pública,Quartzo,Quartzo,Ágata,6.339605488215488,,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,,,,,,,7.2875,Fase 5 (1° EM),,,,,Aluno-432,2008-07-08 00:00:00,16,Agata,6.850183333,5.0,6.0,5.5,,7.167975,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024,4L,Agata,5.0,Moderada,5.666666666666667,6.128654970666666,10.002,5.01,6.875,-1,1,PEDE2024,RA-1586,4L,,,,Feminino,2024,Pública,,,,,,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,,,,,,,7.54,Fase 5 (1° EM),,,,,Aluno-1586,2009-02-25 00:00:00,15,,,3.5,5.5,8.0,,6.555764327466668,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024,4L,Agata,10.0,Adequada,3.333333333333333,8.011695906666667,9.585,7.51,7.03125,0,0,PEDE2024,RA-470,4L,,,,Feminino,2021,Pública,Ametista,Ametista,Ametista,7.378176603174603,,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,,,,,,,6.4975,Fase 4 (9° ano),,,,,Aluno-470,2009-08-19 00:00:00,15,Agata,6.993766667,3.5,4.0,2.5,,6.981130848,,,EE Maria André Schunck Dona,Cursando,Cursando
2024,4L,Topázio,10.0,Adequada,8.833333333333334,8.401559454333333,8.334,7.51,8.4375,0,0,PEDE2024,RA-417,4L,,,,Feminino,2022,Pública,,,Topázio,8.427782,,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,,,,,,,8.2925,Fase 4 (9° ano),,,,,Aluno-417,2009-12-04 00:00:00,14,Topázio,8.257658333,9.0,10.0,7.5,,8.533628557533333,,,EE Neide Celestina de Oliveira Profa,Cursando,Cursando
2024,4L,Ametista,10.0,Adequada,3.6666666666666665,7.614522417333333,8.334,6.26,7.96875,0,0,PEDE2024,RA-407,4L,,,,Masculino,2022,Pública,,,Ametista,7.195372592592593,,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,,,,,,,7.875,Fase 4 (9° ano),,,,,Aluno-407,2009-07-16 00:00:00,15,Ametista,7.665083333,2.0,5.0,4.0,,7.0875128168,,,EE Maria André Schunck Dona,Cursando,Cursando
2024,4L,Ametista,5.0,Moderada,3.75,10.0,9.168,7.51,7.8125,-2,1,PEDE2024,RA-1587,4L,,,,Feminino,2024,Pública,,,,,,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,,,,,,,8.2075,Fase 6 (2° EM),,,,,Aluno-1587,2008-01-10 00:00:00,16,,,7.5,0.0,,,7.34055,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024,4L,Ametista,10.0,Adequada,4.0,8.640618640666666,7.917,7.51,7.5,0,0,PEDE2024,RA-1588,4L,,,,Feminino,2024,Pública,,,,,,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,,,,,,,7.415,Fase 4 (9° ano),,,,,Aluno-1588,2010-06-02 00:00:00,14,,,3.5,4.5,,,7.303823728133333,,,EE Maria André Schunck Dona,Cursando,Cursando
2024,4L,Ametista,10.0,Adequada,3.333333333333333,9.616228070333332,8.334,7.51,7.34375,0,0,PEDE2024,RA-424,4L,,,,Feminino,2022,Pública,,,Ametista,7.940280666666667,,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,,,,,,,7.1625,Fase 4 (9° ano),,,,,Aluno-424,2010-05-09 00:00:00,14,Ametista,7.72685,2.0,6.0,2.0,,7.341187280733334,,,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,Cursando
2024,4L,Agata,5.0,Moderada,4.0,7.763157895,8.751,5.635,7.8125,-1,1,PEDE2024,RA-1193,4L,,,,Feminino,2023,Pública,,,,,,,,4.0,Avaliador-23,,Avaliador-20,,Avaliador-22,,Avaliador-26,,,,,,,,7.79,Fase 5 (1° EM),,,,,Aluno-1193,2009-01-03 00:00:00,15,Agata,6.018083333,3.0,6.0,3.0,,6.6304815790000005,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024,4M,Ametista,10.0,Adequada,4.833333333333333,9.148148148,7.083,5.635,7.291666667,0,0,PEDE2024,RA-411,4M,,,,Feminino,2021,Privada,Ametista,Ametista,Ametista,7.2323363079922025,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,,,,,,,7.4125,Fase 4 (9° ano),,,,,Aluno-411,2010-05-13 00:00:00,14,Ametista,7.779983333,3.5,7.0,4.0,,7.279762962966667,,,Rede Decisão - Unidade União,Cursando,Cursando
2024,4M,Topázio,10.0,Adequada,7.333333333333333,8.456140351,8.334,6.26,8.020833333,0,0,PEDE2024,RA-412,4M,,,,Feminino,2021,Pública,Ágata,Ágata,Ametista,7.5555417556855105,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,,,,,,,8.125,Fase 4 (9° ano),,,,,Aluno-412,2010-04-26 00:00:00,14,Ametista,7.373891667,8.0,6.0,8.0,,8.044378070166667,,,EE Maria André Schunck Dona,Cursando,Cursando
2024,4M,Ametista,10.0,Adequada,5.0,8.898245614,9.168,5.635,7.5,0,0,PEDE2024,RA-428,4M,,,,Masculino,2022,Pública,,,Ametista,7.68295498989899,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,,,,,,,7.625,Fase 4 (9° ano),,,,,Aluno-428,2009-12-07 00:00:00,14,Ametista,7.821816667,3.0,4.0,8.0,,7.534949122800001,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024,4M,Agata,5.0,Moderada,6.833333333333333,5.918518518666667,0.0,7.51,7.5,-1,1,PEDE2024,RA-315,4M,,,,Feminino,2022,Pública,,,Quartzo,5.671800072463768,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,,,,,,,7.6275,Fase 5 (1° EM),,,,,Aluno-315,2009-04-03 00:00:00,15,Quartzo,5.977708333,6.5,6.5,7.5,,6.0768703704,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024,4M,Agata,10.0,Adequada,5.0,5.9151960783333335,8.334,5.635,7.5,1,0,PEDE2024,RA-442,4M,,,,Feminino,2022,Pública,,,Topázio,8.226391777777778,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,,,,,,,7.8775,Fase 3 (7° e 8° ano),,,,,Aluno-442,2011-01-02 00:00:00,13,Agata,6.814166667,4.5,7.0,3.5,,6.905439215666667,,,EE Maria André Schunck Dona,Cursando,Cursando
2024,4M,Topázio,10.0,Adequada,9.0,7.494736842333332,9.168,7.51,8.020833333,0,0,PEDE2024,RA-301,4M,,,,Feminino,2021,Pública,Ametista,Ametista,Ágata,6.802149357015729,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,,,,,,,8.21,Fase 4 (9° ano),,,,,Aluno-301,2009-07-11 00:00:00,15,Agata,6.760341667,10.0,9.0,8.0,,8.410830701766667,,,EE Maria André Schunck Dona,Cursando,Cursando
2024,4M,Topázio,10.0,Adequada,7.833333333333333,9.824561403666666,8.334,7.51,8.125,0,0,PEDE2024,RA-1163,4M,,,,Masculino,2023,Pública,,,,,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,,,,,,,8.755,Fase 4 (9° ano),,,,,Aluno-1163,2009-07-24 00:00:00,15,Ametista,7.749391667,9.5,6.5,7.5,,8.6794789474,,,EE Maria André Schunck Dona,Cursando,Cursando
2024,4M,Quartzo,10.0,Adequada,4.166666666666667,3.074074074,7.5,6.26,6.354166667,0,0,PEDE2024,RA-402,4M,,,,Feminino,2021,Pública,Ágata,Ágata,Quartzo,5.261113333333334,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,,,,,,,6.1175,Fase 4 (9° ano),,,,,Aluno-402,2010-01-30 00:00:00,14,Agata,6.632716667,3.0,3.5,6.0,,5.683064814833333,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024,4M,Quartzo,5.0,Moderada,2.5,6.259259259333334,0.0,7.51,7.5,-1,1,PEDE2024,RA-1589,4M,,,,Feminino,2024,Pública,,,,,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,,,,,,,7.54,Fase 5 (1° EM),,,,,Aluno-1589,2009-03-07 00:00:00,15,,,3.0,2.0,,,5.260851851866667,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024,4M,Ametista,10.0,Adequada,5.666666666666667,9.135672514666666,7.917,6.26,6.875,0,0,PEDE2024,RA-1162,4M,,,,Feminino,2023,Pública,,,,,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,,,,,,,7.0375,Fase 4 (9° ano),,,,,Aluno-1162,2009-11-27 00:00:00,14,Ametista,7.44215,4.0,7.5,5.5,,7.473167836266667,,,EE Maria André Schunck Dona,Cursando,Cursando
2024,4M,Agata,10.0,Adequada,5.5,7.027568922333333,0.0,7.51,7.708333333,0,0,PEDE2024,RA-471,4M,,,,Feminino,2021,Pública,Ágata,Ágata,Ágata,6.535165330634278,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,,,,,,,8.0425,Fase 4 (9° ano),,,,,Aluno-471,2009-12-07 00:00:00,14,Agata,6.855541667,4.0,5.5,7.0,,6.635847117766667,,,EE Maria André Schunck Dona,Cursando,Cursando
2024,4M,Topázio,10.0,Adequada,8.0,8.972709551666666,8.751,7.51,8.541666667,1,0,PEDE2024,RA-416,4M,,,,Masculino,2021,Privada - Programa de Apadrinhamento,Ametista,Ametista,Ametista,7.912811530864198,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,,,,,,,9.13,Fase 3 (7° e 8° ano),,,,,Aluno-416,2010-08-31 00:00:00,14,Topázio,8.144425,8.0,7.5,8.5,,8.700808577033333,,,Colégio Arco Íris Evolução,Cursando,Cursando
2024,4M,Agata,5.0,Moderada,5.666666666666667,3.9520467836666655,8.751,7.51,6.875,-2,1,PEDE2024,RA-303,4M,,,,Masculino,2021,Pública,Ametista,Ágata,Ágata,6.0302058333333335,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,,,,,,,7.535,Fase 6 (2° EM),,,,,Aluno-303,2008-03-29 00:00:00,16,Quartzo,5.914291667,5.0,5.0,7.0,,6.2443426900666665,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024,4M,Topázio,10.0,Adequada,9.333333333333334,10.0,8.751,7.51,8.229166667,1,0,PEDE2024,RA-418,4M,,,,Feminino,2021,Privada - Programa de Apadrinhamento,Topázio,Topázio,Topázio,8.175157209876545,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,,,,,,,9.0475,Fase 3 (7° e 8° ano),,,,,Aluno-418,2012-03-09 00:00:00,12,Topázio,8.1686,9.5,8.5,10.0,,9.125183333366667,,,Colégio Arco Íris Evolução,Cursando,Cursando
2024,4M,Topázio,10.0,Adequada,8.166666666666666,9.382456140666669,7.083,6.26,8.020833333,1,0,PEDE2024,RA-419,4M,,,,Feminino,2021,Privada - Programa de Apadrinhamento,Ametista,Ametista,Ametista,7.35895350617284,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,,,,,,,8.5475,Fase 3 (7° e 8° ano),,,,,Aluno-419,2010-10-04 00:00:00,14,Ametista,7.7261,6.5,8.0,10.0,,8.355707894766669,,,Colégio Arco Íris Evolução,Cursando,Cursando
2024,4M,Ametista,10.0,Adequada,4.0,9.557894737,8.334,6.26,7.8125,1,0,PEDE2024,RA-420,4M,,,,Feminino,2021,Privada - Programa de Apadrinhamento,Topázio,Ametista,Ametista,7.460804469135802,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,,,,,,,7.96,Fase 3 (7° e 8° ano),,,,,Aluno-420,2011-04-03 00:00:00,13,Ametista,7.356358333,3.0,4.5,4.5,,7.544228947400001,,,Colégio Arco Íris Evolução,Cursando,Cursando
2024,4M,Ametista,5.0,Moderada,6.333333333333333,8.498245614,8.334,6.26,8.020833333,-1,1,PEDE2024,RA-1166,4M,,,,Feminino,2023,Pública,,,,,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,,,,,,,8.625,Fase 5 (1° EM),,,,,Aluno-1166,2008-10-23 00:00:00,16,Ametista,7.307858333,5.0,7.0,7.0,,7.452799122766667,,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024,4M,Topázio,10.0,Adequada,9.0,10.0,10.002,6.26,8.229166667,0,0,PEDE2024,RA-425,4M,,,,Masculino,2022,Pública,,,Topázio,8.116668666666667,,,,4.0,Avaliador-21,,Avaliador-20,,Avaliador-1,,Avaliador-26,,,,,,,,8.8375,Fase 4 (9° ano),,,,,Aluno-425,2010-01-21 00:00:00,14,Topázio,8.10555,10.0,7.5,9.5,,9.016616666700001,,,EE Maria André Schunck Dona,Cursando,Cursando
2024,4N,Topázio,5.0,Moderada,8.666666666666666,8.267770876333332,7.917,7.51,10.0,-1,1,PEDE2024,RA-1590,4N,,,,Feminino,2024,Pública,,,,,,,,5.0,Avaliador-21,,Avaliador-5,,Avaliador-17,,Avaliador-23,,,,,,,,8.806,Fase 5 (1° EM),,,,,Aluno-1590,2009-02-28 00:00:00,15,,,8.5,8.0,9.5,,8.1907875086,Avaliador-5,,EE Maria André Schunck Dona,Cursando,Cursando
2024,4N,Agata,5.0,Moderada,3.5,6.430976431,7.083,7.51,8.125,-2,1,PEDE2024,RA-1591,4N,,,,Feminino,2024,Pública,,,,,,,,5.0,Avaliador-21,,Avaliador-5,,Avaliador-17,,Avaliador-23,,,,,,,,7.064,Fase 6 (2° EM),,,,,Aluno-1591,2007-11-12 00:00:00,16,,,3.0,4.5,3.0,,6.1707952862,Avaliador-5,,EE Maria André Schunck Dona,Cursando,Cursando
2024,4N,Agata,5.0,Moderada,4.5,7.323153899,9.168,6.26,8.125,-1,1,PEDE2024,RA-273,4N,,,,Feminino,2021,Pública,Ametista,Ametista,Quartzo,5.679047285714286,,,,5.0,Avaliador-21,,Avaliador-5,,Avaliador-17,,Avaliador-23,,,,,,,,6.896,Fase 5 (1° EM),,,,,Aluno-273,2008-10-27 00:00:00,16,Agata,6.337116667,3.0,6.5,4.0,,6.5991307798,Avaliador-5,,EE Maria André Schunck Dona,Cursando,Cursando
2024,4N,Agata,5.0,Moderada,5.5,6.854727398333334,7.917,7.51,8.125,-1,1,PEDE2024,RA-1592,4N,,,,Feminino,2024,Pública,,,,,,,,5.0,Avaliador-21,,Avaliador-5,,Avaliador-17,,Avaliador-23,,,,,,,,7.432,Fase 5 (1° EM),,,,,Aluno-1592,2009-06-04 00:00:00,15,,,4.0,7.5,5.0,,6.812545479666667,Avaliador-5,,EE Maria André Schunck Dona,Cursando,Cursando
2024,4N,Topázio,10.0,Adequada,8.666666666666666,8.743961352333335,8.334,7.51,9.6875,1,0,PEDE2024,RA-457,4N,,,,Feminino,2022,Pública,,,Ametista,7.680083750915751,,,,5.0,Avaliador-21,,Avaliador-5,,Avaliador-17,,Avaliador-23,,,,,,,,7.77,Fase 3 (7° e 8° ano),,,,,Aluno-457,2010-07-23 00:00:00,14,Topázio,8.256833333,8.0,8.0,10.0,,8.5892756038,Avaliador-5,,EE Donizetti Aparecido Leite Professor,Cursando,Cursando
2024,4N,Agata,5.0,Moderada,4.833333333333333,7.898550724666666,8.334,6.26,7.8125,-1,1,PEDE2024,RA-305,4N,,,,Masculino,2021,Pública,Ametista,Ágata,Ágata,6.05804740909091,,,,5.0,Avaliador-21,,Avaliador-5,,Avaliador-17,,Avaliador-23,,,,,,,,7.03,Fase 5 (1° EM),,,,,Aluno-305,2008-10-19 00:00:00,16,Agata,6.394291667,3.0,3.0,8.5,,6.693026811600001,Avaliador-5,,EE Maria André Schunck Dona,Cursando,Cursando
2024,4N,Topázio,10.0,Adequada,6.666666666666667,9.540744978333334,8.751,7.51,9.0625,1,0,PEDE2024,RA-421,4N,,,,Masculino,2021,Pública,,Topázio,Topázio,8.716975028083027,,,,5.0,Avaliador-21,,Avaliador-5,,Avaliador-17,,Avaliador-23,,,,,,,,8.572,Fase 3 (7° e 8° ano),,,,,Aluno-421,2011-02-11 00:00:00,13,Topázio,8.030716667,5.0,6.0,9.0,,8.488232329,Avaliador-5,,Estuda em outra cidade,Cursando,Cursando
2024,4N,Agata,5.0,Moderada,6.833333333333333,8.444444444333334,6.25,5.635,7.8125,-1,1,PEDE2024,RA-1169,4N,,,,Feminino,2023,Pública,,,,,,,,5.0,Avaliador-21,,Avaliador-5,,Avaliador-17,,Avaliador-23,,,,,,,,6.8,Fase 5 (1° EM),,,,,Aluno-1169,2009-01-05 00:00:00,15,Ametista,7.213625,6.0,6.5,8.0,,6.885305555533334,Avaliador-5,,EE Maria André Schunck Dona,Cursando,Cursando
2024,4N,Agata,5.0,Moderada,6.5,4.868875086666667,6.249,6.26,9.0625,-1,1,PEDE2024,RA-1593,4N,,,,Masculino,2024,Pública,,,,,,,,5.0,Avaliador-21,,Avaliador-5,,Avaliador-17,,Avaliador-23,,,,,,,,8.538,Fase 5 (1° EM),,,,,Aluno-1593,2008-11-15 00:00:00,15,,,9.0,6.5,4.0,,6.638525017333334,Avaliador-5,,EE Maria André Schunck Dona,Cursando,Cursando
2024,4N,Quartzo,5.0,Moderada,3.0,6.112836439,9.585,6.26,6.25,-2,1,PEDE2024,RA-1594,4N,,,,Masculino,2024,Pública,,,,,,,,5.0,Avaliador-21,,Avaliador-5,,Avaliador-17,,Avaliador-23,,,,,,,,5.996,Fase 6 (2° EM),,,,,Aluno-1594,2008-02-28 00:00:00,16,,,1.0,4.0,4.0,,5.731267287800001,Avaliador-5,,EE Maria André Schunck Dona,Cursando,Cursando
2024,4N,Ametista,5.0,Moderada,8.0,9.761904762,8.751,6.885,7.8125,-2,1,PEDE2024,RA-283,4N,,,,Masculino,2021,Pública,Ágata,Ágata,Ametista,7.130972888888889,,,,5.0,Avaliador-21,,Avaliador-5,,Avaliador-17,,Avaliador-23,,,,,,,,7.736,Fase 6 (2° EM),,,,,Aluno-283,2008-06-27 00:00:00,16,Ametista,7.549025,6.5,8.0,9.5,,7.9444309524,Avaliador-5,,EE Maria André Schunck Dona,Cursando,Cursando
